station_id,neighborhood,lon,lat
72,Clinton,-73.99392888,40.76727216
79,SoHo-TriBeCa-Civic Center-Little Italy,-74.00666661,40.71911552
82,park-cemetery-etc-Manhattan,-74.00016545,40.71117416
83,Fort Greene,-73.97632328,40.68382604
116,Hudson Yards-Chelsea-Flatiron-Union Square,-74.00149746,40.74177603
119,Fort Greene,-73.97803415,40.69608941
120,Bedford,-73.95928168,40.68676793
127,West Village,-74.00674436,40.73172428
128,SoHo-TriBeCa-Civic Center-Little Italy,-74.00297088,40.72710258
143,Brooklyn Heights-Cobble Hill,-73.99337909,40.69239502
144,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.98068914,40.69839895
146,SoHo-TriBeCa-Civic Center-Little Italy,-74.0091059,40.71625008
150,Lower East Side,-73.98085795,40.7208736
151,park-cemetery-etc-Manhattan,-73.99724900722504,40.722103786686034
157,Brooklyn Heights-Cobble Hill,-73.99612349,40.69089272
161,West Village,-73.99810231,40.72917025
164,Turtle Bay-East Midtown,-73.97032517,40.75323098
168,Hudson Yards-Chelsea-Flatiron-Union Square,-73.99456405,40.73971301
173,Midtown-Midtown South,-73.9845272898674,40.76068327096592
174,Murray Hill-Kips Bay,-73.97738662,40.7381765
212,Hudson Yards-Chelsea-Flatiron-Union Square,-74.00681753,40.74334935
216,Brooklyn Heights-Cobble Hill,-73.99548059,40.70037867
217,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.99383605,40.70277159
223,West Village,-73.99994661,40.73781509
224,park-cemetery-etc-Manhattan,-74.00552427,40.71146364
228,Turtle Bay-East Midtown,-73.971878855,40.7546011026
229,West Village,-73.99379025,40.72743423
236,East Village,-73.98713956,40.7284186
237,East Village,-73.98672378,40.73047309
238,West Village,-74.00859207,40.7361967
239,Fort Greene,-73.9813018,40.69196566
241,Fort Greene,-73.97493121,40.68981035
242,Fort Greene,-73.973736,40.697787
244,Clinton Hill,-73.96536851,40.69196035
245,Fort Greene,-73.97703874,40.69327018
247,West Village,-74.00483091,40.73535398
248,SoHo-TriBeCa-Civic Center-Little Italy,-74.00771779,40.72185379
249,SoHo-TriBeCa-Civic Center-Little Italy,-74.0090009,40.71870987
250,park-cemetery-etc-Manhattan,-73.99565293,40.72456089
251,park-cemetery-etc-Manhattan,-73.99480012,40.72317958
252,West Village,-73.99852205,40.73226398
254,West Village,-73.99800419,40.73532427
257,park-cemetery-etc-Manhattan,-74.00247214,40.71939226
258,Clinton Hill,-73.96885458,40.68940747
259,Battery Park City-Lower Manhattan,-74.01234218,40.70122128
260,Battery Park City-Lower Manhattan,-74.01167797,40.70365182
261,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.98362464,40.69474881
262,Fort Greene,-73.9737299,40.6917823
264,Battery Park City-Lower Manhattan,-74.00731853,40.70706456
265,Chinatown,-73.99147535,40.72229346
267,Midtown-Midtown South,-73.98765428,40.75097711
268,park-cemetery-etc-Manhattan,-73.99973337,40.71910537
270,Fort Greene,-73.97178913,40.69308257
274,Fort Greene,-73.976682,40.68691865
275,Clinton Hill,-73.96563307,40.68650065
276,SoHo-TriBeCa-Civic Center-Little Italy,-74.0104554,40.71748752
278,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.98476437,40.69766564
280,West Village,-73.99510132,40.73331967
281,Midtown-Midtown South,-73.97371465,40.7643971
282,North Side-South Side,-73.96841526031494,40.707644944175705
284,West Village,-74.0026376103,40.7390169121
285,West Village,-73.99074142,40.73454567
289,Clinton Hill,-73.95881081,40.6845683
291,Lower East Side,-73.984844,40.713126
293,West Village,-73.99102628231049,40.73020660529954
295,Chinatown,-73.99293911,40.71406667
297,Gramercy,-73.986923,40.734232
298,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.9796772,40.68683208
301,East Village,-73.98368779,40.72217444
302,Lower East Side,-73.97793172,40.72082834
303,park-cemetery-etc-Manhattan,-73.99949601,40.72362738
304,Battery Park City-Lower Manhattan,-74.01361706,40.70463334
305,Turtle Bay-East Midtown,-73.96724467,40.76095756
307,Lower East Side,-73.98990025,40.71427487
308,park-cemetery-etc-Manhattan,-73.99851193,40.71307916
309,SoHo-TriBeCa-Civic Center-Little Italy,-74.013012,40.7149787
310,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.98912867,40.68926942
311,Chinatown,-73.98802084,40.7172274
312,Chinatown,-73.989111,40.722055
313,park-cemetery-etc-Brooklyn,-73.96751037,40.69610226
315,Battery Park City-Lower Manhattan,-74.00670227,40.70355377
316,park-cemetery-etc-Manhattan,-74.00653609,40.70955958
317,East Village,-73.98185424,40.72453734
319,Battery Park City-Lower Manhattan,-74.009447,40.711066
320,park-cemetery-etc-Manhattan,-74.005549,40.717571
321,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.98971773,40.69991755
323,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.98631746,40.69236178
324,Fort Greene,-73.981013,40.689888
325,Gramercy,-73.98473765,40.73624527
326,East Village,-73.98426726,40.72953837
327,Battery Park City-Lower Manhattan,-74.01658354,40.7153379
328,SoHo-TriBeCa-Civic Center-Little Italy,-74.00965965,40.72405549
330,park-cemetery-etc-Manhattan,-74.00562789,40.71450451
331,Lower East Side,-73.99193043,40.71173107
332,Lower East Side,-73.97948148,40.71219906
334,Hudson Yards-Chelsea-Flatiron-Union Square,-73.99726235,40.74238787
335,West Village,-73.99404649,40.72903917
336,West Village,-73.99906065,40.73047747
340,Lower East Side,-73.98776323,40.71269042
341,Lower East Side,-73.97628939,40.71782143
342,Lower East Side,-73.98016555,40.71739973
343,park-cemetery-etc-Brooklyn,-73.96986848,40.69794
344,Bedford,-73.95380904,40.6851443
346,West Village,-74.00618026,40.73652889
347,SoHo-TriBeCa-Civic Center-Little Italy,-74.008591,40.728846
349,Lower East Side,-73.98329859,40.71850211
350,Lower East Side,-73.9870295,40.71559509
351,Battery Park City-Lower Manhattan,-74.00612572,40.70530954
353,Fort Greene,-73.97431458,40.68539567
354,Clinton Hill,-73.96223558,40.69363137
355,park-cemetery-etc-Manhattan,-73.99974372,40.71602118
356,Lower East Side,-73.98261206,40.71622644
358,West Village,-74.00711384,40.73291553
359,Turtle Bay-East Midtown,-73.97498696,40.75510267
360,Battery Park City-Lower Manhattan,-74.00887308,40.70717936
361,Chinatown,-73.99190759,40.71605866
362,Midtown-Midtown South,-73.98753523,40.75172632
363,Battery Park City-Lower Manhattan,-74.01713445,40.70834698
364,Clinton Hill,-73.96023854,40.68900443
366,Fort Greene,-73.968896,40.693261
367,Turtle Bay-East Midtown,-73.97069431,40.75828065
368,West Village,-74.00214988,40.73038599
369,West Village,-74.00026394,40.73224119
372,Bedford,-73.95801365375519,40.694546087246025
373,Bedford,-73.95381995,40.69331716
