name,short_name,station_id,lat,electric_bike_surcharge_waiver,rental_url,has_kiosk,eightd_station_services,rental_methods,region_id,eightd_has_key_dispenser,external_id,station_type,legacy_id,lon,capacity,point,neighborhood,borough
Onderdonk Ave & Dekalb Ave,5115.01,3897,40.70863,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3897,True,[],"['KEY', 'CREDITCARD']",71,False,be8e6f1c-e8b5-40bd-896d-423052ba3bbc,classic,3897,-73.91497,17,POINT (-73.91497 40.70863),Ridgewood,Queens
E 63 St & 3 Ave,6830.02,3898,40.763954,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3898,True,[],"['KEY', 'CREDITCARD']",71,False,199ea9dd-8f7e-4e05-a730-55edaacd8787,classic,3898,-73.9646,57,POINT (-73.9646 40.763954),Lenox Hill-Roosevelt Island,Manhattan
Manhattan Av & Leonard St,5442.09,3899,40.72084,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3899,True,[],"['KEY', 'CREDITCARD']",71,False,bd30f2a1-38ec-474d-9e36-07f688e87427,classic,3899,-73.94844,18,POINT (-73.94844000000001 40.72084),Greenpoint,Brooklyn
Morgan Ave & Lombardy St,5503.01,3900,40.72226,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3900,True,[],"['KEY', 'CREDITCARD']",71,False,344064f8-e82f-40fb-b235-aff506b77ae5,classic,3900,-73.93889,30,POINT (-73.93889 40.72226),East Williamsburg,Brooklyn
Stanhope St & Fairview Ave,5146.03,3901,40.70998,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3901,True,[],"['KEY', 'CREDITCARD']",71,False,837b7db3-55c6-4595-a497-834972631752,classic,3901,-73.91116,17,POINT (-73.91116 40.70998),Ridgewood,Queens
Fairview Ave & Linden St,5066.03,3902,40.70694,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3902,True,[],"['KEY', 'CREDITCARD']",71,False,1abd4668-ed6b-4930-8177-17239ae75a9e,classic,3902,-73.90632,19,POINT (-73.90631999999999 40.70694),Ridgewood,Queens
Jefferson Ave & Evergreen Ave,4517.03,3903,40.68989,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3903,True,[],"['KEY', 'CREDITCARD']",71,False,88ee054e-bdeb-4305-8f3b-76eb964f2c84,classic,3903,-73.91458,17,POINT (-73.91458 40.68989),Bushwick South,Brooklyn
4 Ave & E 12 St,5788.15,3905,40.732647,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3905,True,[],"['KEY', 'CREDITCARD']",71,False,0f45bcf6-7028-4584-a51e-4129847dbebc,classic,3905,-73.99011,27,POINT (-73.99011 40.732647),West Village,Manhattan
West St & Liberty St,5184.08,3906,40.711444,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3906,True,[],"['KEY', 'CREDITCARD']",71,True,3b530cff-dd26-4cfd-b570-a85fd53354fe,classic,3906,-74.014847,32,POINT (-74.014847 40.711444),Battery Park City-Lower Manhattan,Manhattan
Central Ave & Melrose St,4832.07,3907,40.70112,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3907,True,[],"['KEY', 'CREDITCARD']",71,False,75352ab4-8a31-4926-8b59-048a9e506452,classic,3907,-73.93039,17,POINT (-73.93039 40.70112),Bushwick South,Brooklyn
Madison St & Woodward Ave,4954.07,3909,40.70408,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3909,True,[],"['KEY', 'CREDITCARD']",71,False,16836c76-c412-4ec3-bac8-3c6a5a3d9745,classic,3909,-73.90408,20,POINT (-73.90407999999999 40.70408),Ridgewood,Queens
Greene Ave & Grandview Ave,5106.04,3910,40.709697,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3910,True,[],"['KEY', 'CREDITCARD']",71,False,30985a9c-afe4-4b98-a72c-2c72bb35603e,classic,3910,-73.907856,17,POINT (-73.907856 40.709697),Ridgewood,Queens
Wyckoff St & Nevins St,4290.08,3911,40.683426,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3911,True,[],"['KEY', 'CREDITCARD']",71,False,8d553914-6de8-428c-b620-d3c5d66bbb45,classic,3911,-73.984275,22,POINT (-73.984275 40.683426),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Sands St Gate,4812.04,3913,40.699569,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3913,True,[],"['KEY', 'CREDITCARD']",71,False,8dfff4bd-0f3c-43af-bc55-a63850f66c6b,classic,3913,-73.979827,19,POINT (-73.979827 40.699569),park-cemetery-etc-Brooklyn,Brooklyn
West End Ave & W 78 St,7340.07,3914,40.783786,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3914,True,[],"['KEY', 'CREDITCARD']",71,False,8bab3ee9-1302-46a0-b755-f21a2ff4e7ba,classic,3914,-73.981687,39,POINT (-73.98168699999999 40.783786),Upper West Side,Manhattan
Pearl St & Peck Slip,5096.11,3916,40.708485,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3916,True,[],"['KEY', 'CREDITCARD']",71,True,8deeaea2-aa12-4925-9ee0-5f9bd0cde7e6,classic,3916,-74.002751,45,POINT (-74.002751 40.708485),park-cemetery-etc-Manhattan,Manhattan
Willoughby St & Ashland Pl,4587.02,3917,40.69178,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3917,True,[],"['KEY', 'CREDITCARD']",71,False,582cd775-0178-47f5-b707-6d5869f077ba,classic,3917,-73.97877,31,POINT (-73.97877 40.69178),Fort Greene,Brooklyn
Avenue D & E 8 St,5575.12,3918,40.72387,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3918,True,[],"['KEY', 'CREDITCARD']",71,False,2d086235-2516-4aa0-a6c1-0ba3b03b6ec6,classic,3918,-73.975767,30,POINT (-73.975767 40.72387),Lower East Side,Manhattan
Wall St & South St,4953.01,3919,40.70437,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3919,True,[],"['KEY', 'CREDITCARD']",71,False,7ed8e4d7-d70d-464d-a860-ed9895335c0e,classic,3919,-74.00637,37,POINT (-74.00637 40.70437),Battery Park City-Lower Manhattan,Manhattan
E 132 St & Madison Ave,7748.02,3920,40.810224,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3920,True,[],"['KEY', 'CREDITCARD']",71,False,1ec7ef9f-ab60-4a64-821d-883ba547273a,classic,3920,-73.937195,19,POINT (-73.937195 40.810224),park-cemetery-etc-Manhattan,Manhattan
Willis Ave & Bruckner Blvd,7691.05,3921,40.805701,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3921,True,[],"['KEY', 'CREDITCARD']",71,False,de97a7d0-fbb3-4c13-ba6a-2bbd441751fe,classic,3921,-73.925177,19,POINT (-73.92517700000001 40.805701),park-cemetery-etc-Manhattan,Manhattan
Alexander Ave & E 134 St,7712.04,3922,40.807466,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3922,True,[],"['KEY', 'CREDITCARD']",71,False,9635affa-8b18-42d5-84c4-7f67ad5ef9d0,classic,3922,-73.927107,19,POINT (-73.92710700000001 40.807466),park-cemetery-etc-Manhattan,Manhattan
Lincoln Ave & E 134 St,7712.06,3923,40.808484,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3923,True,[],"['KEY', 'CREDITCARD']",71,False,26568d39-db49-4354-a5c1-c81a3c856285,classic,3923,-73.928803,17,POINT (-73.928803 40.808484),park-cemetery-etc-Manhattan,Manhattan
Lincoln Ave & E 138 St,7744.06,3924,40.810893,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3924,True,[],"['KEY', 'CREDITCARD']",71,False,11a8d465-b4eb-466b-a6ca-055f73994231,classic,3924,-73.927311,25,POINT (-73.927311 40.810893),park-cemetery-etc-Manhattan,Manhattan
E 138 St & Canal St W,7803.03,3925,40.812304,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3925,True,[],"['KEY', 'CREDITCARD']",71,False,1591212a-4b61-4803-a6c7-c4d5729626b3,classic,3925,-73.929153,21,POINT (-73.929153 40.812304),park-cemetery-etc-Manhattan,Manhattan
5 Ave & W 131 St,7735.05,3926,40.81014,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3926,True,[],"['KEY', 'CREDITCARD']",71,False,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,classic,3926,-73.93973,20,POINT (-73.93973 40.81014),Central Harlem North-Polo Grounds,Manhattan
Lenox Ave & W 133 St,7790.04,3927,40.81296,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3927,True,[],"['KEY', 'CREDITCARD']",71,False,b7d7543b-74ac-4a48-a3c4-412f9ffbc727,classic,3927,-73.941878,27,POINT (-73.941878 40.81296),Central Harlem North-Polo Grounds,Manhattan
Adam Clayton Powell Blvd & W 132 St,7814.01,3928,40.813539,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3928,True,[],"['KEY', 'CREDITCARD']",71,False,01839a78-f228-4706-8f7f-147b857492f2,classic,3928,-73.94521,18,POINT (-73.94521 40.813539),Central Harlem North-Polo Grounds,Manhattan
Willis Ave & E 141 St,7759.08,3929,40.81093,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3929,True,[],"['KEY', 'CREDITCARD']",71,False,5fdf435f-6080-4b1d-966c-3b9d08450c4d,classic,3929,-73.921606,19,POINT (-73.921606 40.81093),park-cemetery-etc-Manhattan,Manhattan
E 142 St & 3 Ave,7781.10,3930,40.812735,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3930,True,[],"['KEY', 'CREDITCARD']",71,False,10c13fe2-34cb-4aff-bea1-4f5ce877769b,classic,3930,-73.923697,19,POINT (-73.923697 40.812735),park-cemetery-etc-Manhattan,Manhattan
Morris Ave & E 142 St,7821.01,3931,40.814469,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3931,True,[],"['KEY', 'CREDITCARD']",71,False,ebae0b66-e463-4ded-9b7a-43c0aca9b37a,classic,3931,-73.924963,23,POINT (-73.92496300000001 40.814469),park-cemetery-etc-Manhattan,Manhattan
Grand Concourse & E 144 St,7845.06,3932,40.816576,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3932,True,[],"['KEY', 'CREDITCARD']",71,False,8fc95e31-b025-4d2b-b5aa-240465366480,classic,3932,-73.927987,23,POINT (-73.927987 40.816576),park-cemetery-etc-Manhattan,Manhattan
Gerard Ave & E 146 St,7868.05,3933,40.817755,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3933,True,[],"['KEY', 'CREDITCARD']",71,False,ee1d39c5-47c8-4527-9456-3719c50b7be5,classic,3933,-73.92965,19,POINT (-73.92965 40.817755),West Concourse,Bronx
St Nicholas Ave & E 134 St,7837.30,3934,40.816234,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3934,True,[],"['KEY', 'CREDITCARD']",71,False,648e09b6-95c2-40d3-9dac-a43f22eccf38,classic,3934,-73.948222,27,POINT (-73.948222 40.816234),Central Harlem North-Polo Grounds,Manhattan
Amsterdam Ave & W 131 St,7842.16,3935,40.816355,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3935,True,[],"['KEY', 'CREDITCARD']",71,False,324e55da-fec0-43a2-b622-27774381ab7f,classic,3935,-73.954295,19,POINT (-73.954295 40.816355),Manhattanville,Manhattan
W 133 St & 12 Ave,7925.04,3936,40.820003,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3936,True,[],"['KEY', 'CREDITCARD']",71,False,22ab59a8-0af4-4101-9350-a7af88e37c2e,classic,3936,-73.959089,19,POINT (-73.95908900000001 40.820003),Manhattanville,Manhattan
E 135 St & St Ann's Ave,7687.05,3937,40.805089,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3937,True,[],"['KEY', 'CREDITCARD']",71,False,8b1222da-612f-4482-ab34-9467c4ed28e3,classic,3937,-73.918889,23,POINT (-73.91888899999999 40.805089),park-cemetery-etc-Manhattan,Manhattan
E 133 St & Cypress Pl,7642.04,3938,40.80262,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3938,False,[],"['KEY', 'CREDITCARD']",71,False,8ea3301f-6940-4e0f-80f0-7a3e54b2eaa5,classic,3938,-73.9174,0,POINT (-73.9174 40.80262),park-cemetery-etc-Manhattan,Manhattan
Willow Ave & E 133 St,7626.02,3939,40.800933,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3939,True,[],"['KEY', 'CREDITCARD']",71,False,a7a175ff-8ffb-477c-a40b-6d47ce92305d,classic,3939,-73.913863,21,POINT (-73.91386300000001 40.800933),Mott Haven-Port Morris,Bronx
E 134 St & Walnut Ave,7613.04,3940,40.800425,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3940,True,[],"['KEY', 'CREDITCARD']",71,False,d7632897-a6eb-4f8f-9ab2-c66426620fbf,classic,3940,-73.911034,16,POINT (-73.911034 40.800425),Mott Haven-Port Morris,Bronx
Walnut Ave & E 136 St,7639.06,3941,40.801657,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3941,True,[],"['KEY', 'CREDITCARD']",71,False,8f672aa7-08a1-4fe2-a471-06f219c0eb1b,classic,3941,-73.909513,17,POINT (-73.909513 40.801657),Mott Haven-Port Morris,Bronx
Broadway & W 133 St,7903.02,3942,40.8190344,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3942,True,[],"['KEY', 'CREDITCARD']",71,False,a1112e04-bc50-4782-b3d6-bb5902c0e8db,classic,3942,-73.956156,21,POINT (-73.95615599999999 40.8190344),Manhattanville,Manhattan
Convent Ave & W 135 St,7860.08,3944,40.818215,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3944,True,[],"['KEY', 'CREDITCARD']",71,False,44fa161f-eb62-459b-b53e-da83788cfa2a,classic,3944,-73.950988,30,POINT (-73.950988 40.818215),Manhattanville,Manhattan
Amsterdam Ave & W 136 St,7920.05,3945,40.819746,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3945,True,[],"['KEY', 'CREDITCARD']",71,False,7f6674c4-5568-4766-b172-0385348ae184,classic,3945,-73.951819,21,POINT (-73.951819 40.819746),Manhattanville,Manhattan
St Nicholas Ave & W 137 St,7898.03,3946,40.818477,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3946,True,[],"['KEY', 'CREDITCARD']",71,False,b371c432-b682-412f-9b85-8df84ce7a9f3,classic,3946,-73.947568,21,POINT (-73.947568 40.818477),park-cemetery-etc-Manhattan,Manhattan
E 138 St & Willow Ave,7654.04,3947,40.804168,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3947,True,[],"['KEY', 'CREDITCARD']",71,False,de449a58-0edf-4d36-91b4-4b313576e945,classic,3947,-73.911545,18,POINT (-73.911545 40.804168),Mott Haven-Port Morris,Bronx
E 138 St & Cypress Ave,7669.10,3948,40.805559,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3948,True,[],"['KEY', 'CREDITCARD']",71,False,96a0b676-e966-4d96-b04b-ceb8149cedcd,classic,3948,-73.914718,23,POINT (-73.91471799999999 40.805559),Mott Haven-Port Morris,Bronx
Brook Ave & E 138 St,7707.08,3949,40.807408,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3949,True,[],"['KEY', 'CREDITCARD']",71,False,7f1b4c40-d9fa-4182-be0e-a993655cfb6f,classic,3949,-73.91924,23,POINT (-73.91924 40.807408),park-cemetery-etc-Manhattan,Manhattan
Brook Ave & E 141 St,7740.08,3950,40.809619,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3950,True,[],"['KEY', 'CREDITCARD']",71,False,3eb10c63-ea4c-4161-b07d-a29034f7367a,classic,3950,-73.917875,19,POINT (-73.917875 40.809619),park-cemetery-etc-Manhattan,Manhattan
E 141 St & St Ann's Ave,7722.06,3951,40.808633,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3951,True,[],"['KEY', 'CREDITCARD']",71,False,9ac5758f-0419-4e28-8387-6bcd28db17fa,classic,3951,-73.916124,19,POINT (-73.916124 40.808633),Mott Haven-Port Morris,Bronx
E 141 St & Jackson Ave,7703.14,3952,40.806896,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3952,True,[],"['KEY', 'CREDITCARD']",71,False,d8673258-9513-4ed2-86bf-bef62e7e4e30,classic,3952,-73.911837,19,POINT (-73.91183700000001 40.806896),,
W 147 St & Adam Clayton Powell Blvd,7971.07,3953,40.82281,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3953,True,[],"['KEY', 'CREDITCARD']",71,False,298d4e45-c6d2-45f1-a07a-11606026a6e4,classic,3953,-73.937413,25,POINT (-73.93741300000001 40.82281),Central Harlem North-Polo Grounds,Manhattan
St Mary's St & Jackson Ave,7737.06,3955,40.808891,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3955,True,[],"['KEY', 'CREDITCARD']",71,False,c8197f4b-02b0-4cc3-96af-df5fec27a279,classic,3955,-73.91081,19,POINT (-73.91081 40.808891),Mott Haven-Port Morris,Bronx
St. Ann's Ave & E 144 St,7755.03,3956,40.811112,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3956,True,[],"['KEY', 'CREDITCARD']",71,False,f47e1ce9-ff3f-49e9-9a2f-aa5be45d70da,classic,3956,-73.914932,23,POINT (-73.91493199999999 40.811112),Mott Haven-Port Morris,Bronx
E 144 St & Brook Ave,7777.02,3957,40.811675,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3957,True,[],"['KEY', 'CREDITCARD']",71,False,98ebf9c6-1d94-4e21-9007-c623875fdb5e,classic,3957,-73.917037,19,POINT (-73.91703699999999 40.811675),,
Willis Ave & E 143 St,7798.02,3958,40.812299,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3958,True,[],"['KEY', 'CREDITCARD']",71,False,7c42f9fc-d280-4841-ad96-e3cc53ee3759,classic,3958,-73.92037,23,POINT (-73.92037000000001 40.812299),park-cemetery-etc-Manhattan,Manhattan
Edgecombe Ave & W 145 St,7976.08,3959,40.823498,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3959,True,[],"['KEY', 'CREDITCARD']",71,False,0ddb965d-95ef-4ce3-bde6-81a56ac1fbd2,classic,3959,-73.94386,31,POINT (-73.94386 40.823498),Hamilton Heights,Manhattan
Hamilton Pl & W 140 St,7959.18,3960,40.822756,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3960,True,[],"['KEY', 'CREDITCARD']",71,False,c8060816-b4aa-4fd9-bc66-af28bf61dc87,classic,3960,-73.951346,21,POINT (-73.951346 40.822756),Hamilton Heights,Manhattan
Morris Ave & E 153 St,7901.04,3961,40.820036,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3961,True,[],"['KEY', 'CREDITCARD']",71,False,581bc4fe-cf14-4767-8377-6fa156ff8a29,classic,3961,-73.921411,19,POINT (-73.92141100000001 40.820036),park-cemetery-etc-Manhattan,Manhattan
Melrose Ave & E 150 St,7879.01,3963,40.816827,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3963,True,[],"['KEY', 'CREDITCARD']",71,False,3db799ba-b574-4e5f-95e5-c767bec2acb6,classic,3963,-73.917338,31,POINT (-73.917338 40.816827),Melrose South-Mott Haven North,Bronx
Brook Ave & E 148 St,7816.14,3964,40.814383,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3964,True,[],"['KEY', 'CREDITCARD']",71,False,b3a9057e-7ff6-4117-b96e-e71c173cf1e9,classic,3964,-73.915368,20,POINT (-73.915368 40.814383),Mott Haven-Port Morris,Bronx
E 149 St & Eagle Ave,7793.02,3965,40.814046,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3965,True,[],"['KEY', 'CREDITCARD']",71,False,e71d152c-c2df-4d3e-a9af-139f2529bac6,classic,3965,-73.91186,19,POINT (-73.91186 40.814046),Melrose South-Mott Haven North,Bronx
Wales Ave & E 147 St,7751.05,3966,40.811314,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3966,True,[],"['KEY', 'CREDITCARD']",71,False,0e405c35-322f-4705-8ea7-769eb3fd028a,classic,3966,-73.907729,19,POINT (-73.907729 40.811314),Mott Haven-Port Morris,Bronx
W 146 St & Broadway,8018.09,3967,40.826969,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3967,True,[],"['KEY', 'CREDITCARD']",71,False,1d8e51b0-8131-4c1f-93fb-f04952c157c0,classic,3967,-73.949738,30,POINT (-73.949738 40.826969),Hamilton Heights,Manhattan
Prospect Ave & E 151 St,7830.03,3968,40.814232,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3968,True,[],"['KEY', 'CREDITCARD']",71,False,002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,classic,3968,-73.903927,21,POINT (-73.903927 40.814232),Melrose South-Mott Haven North,Bronx
St Ann's Ave & Westchester Ave,7835.10,3969,40.815887,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3969,True,[],"['KEY', 'CREDITCARD']",71,False,40914c6b-293d-49ac-b83a-d9d4af998aea,classic,3969,-73.911918,19,POINT (-73.911918 40.815887),Melrose South-Mott Haven North,Bronx
Melrose Ave & E 154 St,7918.12,3970,40.819609,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3970,True,[],"['KEY', 'CREDITCARD']",71,False,e0a9ed84-55f9-40f5-90fa-87db17d2f933,classic,3970,-73.916071,19,POINT (-73.916071 40.819609),Melrose South-Mott Haven North,Bronx
E 158 St & Melrose Ave,7957.11,3972,40.822215,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3972,True,[],"['KEY', 'CREDITCARD']",71,False,9d56294e-61fc-4176-bb9c-4692f45bb374,classic,3972,-73.914688,23,POINT (-73.914688 40.822215),Melrose South-Mott Haven North,Bronx
St Nicholas Ave & W 150 St,8013.07,3973,40.827212,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3973,True,[],"['KEY', 'CREDITCARD']",71,False,8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,classic,3973,-73.942722,26,POINT (-73.942722 40.827212),Hamilton Heights,Manhattan
Brook Ave & E 157 St,7935.07,3975,40.820713,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3975,True,[],"['KEY', 'CREDITCARD']",71,False,6f21be51-6fde-4cde-b1db-b102a5f67300,classic,3975,-73.911759,21,POINT (-73.911759 40.820713),Melrose South-Mott Haven North,Bronx
E 156 & Brook Ave,7896.11,3976,40.819823,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3976,True,[],"['KEY', 'CREDITCARD']",71,False,be435dfd-e859-487c-ae32-3d2b76d49a49,classic,3976,-73.912411,19,POINT (-73.91241100000001 40.819823),Melrose South-Mott Haven North,Bronx
Prospect Ave & Longwood Ave,7870.02,3977,40.81899,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3977,True,[],"['KEY', 'CREDITCARD']",71,False,df243d7f-e6ae-435c-9895-aecbcff9cada,classic,3977,-73.90202,29,POINT (-73.90201999999999 40.81899),Melrose South-Mott Haven North,Bronx
Cauldwell Ave & E 161 St,7952.02,3978,40.82188,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3978,True,[],"['KEY', 'CREDITCARD']",71,False,493850bd-125b-49f5-932b-bf999504fb06,classic,3978,-73.907521,18,POINT (-73.907521 40.82188),Melrose South-Mott Haven North,Bronx
Amsterdam Ave & W 152 St,8069.01,3980,40.829523,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3980,True,[],"['KEY', 'CREDITCARD']",71,False,85b77b8d-32b8-4049-a407-64319916e2c5,classic,3980,-73.944279,20,POINT (-73.94427899999999 40.829523),Hamilton Heights,Manhattan
Harlem River Dr & W 155 St,8085.13,3981,40.830476,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3981,True,[],"['KEY', 'CREDITCARD']",71,False,676b7b4d-b1c0-4c97-8ac3-5fe665e51108,classic,3981,-73.939929,24,POINT (-73.93992900000001 40.830476),Central Harlem North-Polo Grounds,Manhattan
Bergen Ave & E 152 St,7858.02,3982,40.817166,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3982,True,[],"['KEY', 'CREDITCARD']",71,False,062f0ac2-b3b6-4c15-b470-92ce9b592635,classic,3982,-73.914737,21,POINT (-73.914737 40.817166),Melrose South-Mott Haven North,Bronx
Westchester Ave & E 156 St,7891.06,3983,40.817802,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3983,True,[],"['KEY', 'CREDITCARD']",71,False,517409d3-a94a-4140-a6de-ff0de9221ed2,classic,3983,-73.905203,23,POINT (-73.905203 40.817802),Melrose South-Mott Haven North,Bronx
W 140 St & Riverside Dr,7981.27,3984,40.824013,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3984,True,[],"['KEY', 'CREDITCARD']",71,False,fe6f022b-7fdb-44fe-80bb-cbfc500959bf,classic,3984,-73.954743,23,POINT (-73.95474299999999 40.824013),Hamilton Heights,Manhattan
E 160 St & Tinton Ave,7931.05,3985,40.820302,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3985,True,[],"['KEY', 'CREDITCARD']",71,False,cda60c6d-80f3-41b7-8ece-fe997f6dafb5,classic,3985,-73.903944,22,POINT (-73.903944 40.820302),Melrose South-Mott Haven North,Bronx
E 149 St & Morris Ave,7863.03,3986,40.81734,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3986,True,[],"['KEY', 'CREDITCARD']",71,False,d5cb6e67-addb-46d4-93e7-832371736d45,classic,3986,-73.922962,0,POINT (-73.922962 40.81734),park-cemetery-etc-Manhattan,Manhattan
E 149 St & Jackson Ave,7812.01,3987,40.813135,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3987,True,[],"['KEY', 'CREDITCARD']",71,False,ccfa8b82-07a7-4a08-88fc-be261c30a4ca,classic,3987,-73.909235,23,POINT (-73.909235 40.813135),Mott Haven-Port Morris,Bronx
E 128 St & 3 Ave,7696.07,3988,40.805631,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3988,True,[],"['KEY', 'CREDITCARD']",71,False,97bcf094-ad77-4743-9c94-832c7300c090,classic,3988,-73.934077,19,POINT (-73.934077 40.805631),park-cemetery-etc-Manhattan,Manhattan
Willis Ave & E 137 St,7726.02,3989,40.808384,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3989,True,[],"['KEY', 'CREDITCARD']",71,False,e780c290-0c52-4ab1-9719-a581be789df3,classic,3989,-73.923604,22,POINT (-73.923604 40.808384),park-cemetery-etc-Manhattan,Manhattan
W 169 St & Fort Washington Ave,8282.13,3992,40.8428422,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3992,True,[],"['KEY', 'CREDITCARD']",71,False,09400a3c-8343-4846-92fe-72fb681e593d,classic,3992,-73.9421253,47,POINT (-73.9421253 40.8428422),Washington Heights South,Manhattan
2 Ave & E 125 St,7648.16,3994,40.802554,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3994,True,[],"['KEY', 'CREDITCARD']",71,False,bb07a569-cc74-439e-b424-916c0304f136,classic,3994,-73.933509,30,POINT (-73.933509 40.802554),park-cemetery-etc-Manhattan,Manhattan
